,Country,Year,A,B,C10_12,C13_15,C16_18,C19,C20_21,C22_23,C24_25,C26,C27,C28,C29_30,C31_33,D,E,F,G,H,I,J58_60,J61,J62_63,K,L68,M,N,O84,P85,Q,R_S,T_U,VA_labour,VA_rest,Nuclear,Hydro,Wind,Solar,Other,Coal,Gas,Oil,Bio_Rest,Bio_Gas,Sector_Size,Gas_FC,Population,GDP_pC,Gas_FC_pC
183,AT,2017,0.002042925,0.025752797,0.000485212,0.000106997,0.003195632,0.004374355,0.001278812,0.002359806,0.004459077,0.00099853,0.004776901,0.003078255,0.000456095,0.009689377,0.60333058,0.015132257,0.008130855,0.014553864,0.026449072,0.004356123,0.00084506,0.001279217,0.00438342,0.024130582,0.003427252,0.011873404,0.015002815,0.001721225,0.001496413,0.000166343,0.000545164,3.36999540096728e-08,0.078992119,0.12112943,0,0.494060534,0.07786444,0.015340782,0.025834089,0.027524675,0.21344459,0.008039308,0.130347432,0.00754415,84396.81806,222669.829,8772865,37210.4,0.025381655
184,BE,2017,0.001641171,0.003293283,0.003238348,0.000119169,0.013420143,0.003564832,0.017609263,0.000775731,0.002991648,0.001142146,0.000326562,0.001054313,0.000402518,0.008461151,0.117508552,0.002958125,0.077786768,0.039020133,0.066023582,0.001953199,0.000522624,0.002729008,0.01276569,0.072914594,0.00270158,0.062249638,0.007563047,0.002014541,0.00062257,0.000214895,0.004579682,2.34430713924356e-07,0.152229928,0.315601333,0.520660836,0.017230087,0.079899074,5.1786436844488e-05,0.035307527,0.028779696,0.279228426,0.000257631,0.034217066,0.004367871,81102.31667,438676.4,11351727,34638.6,0.038644023
185,BG,2017,0.000377208,0.307592205,0.001594163,0.000996382,0.001410907,0.022531014,0.002621444,0.010625061,0.035393655,0.00860425,0.047659228,0.014415447,0.00683515,0.01026663,0.010768148,0.005257625,0.011699641,0.058403607,0.079021007,0.003225643,0.001292064,0.003265574,0.009881815,0.030544138,0.002752647,0.006976573,0.002746705,0.003127003,0.000318738,7.79611634562751e-05,0.000584946,0,0.104853011,0.194280408,0.278021343,0.061701513,0.026568705,0.02478283,1.66439885289827e-05,0.438733646,0.142974471,0.02105856,0.002828845,0.003313443,56610.36239,62931.488,7101859,14743.2,0.00886127
186,CZ,2017,0.012178258,0.087271807,0.001790837,0.006377474,0.005494612,0.00977345,0.010671238,0.004297584,0.011089961,0.01512304,0.02974176,0.026746114,0.004578926,0.018161981,0.201974936,0.013273063,0.019851091,0.035875103,0.033175159,0.002520754,0.001081859,0.005161134,0.004833951,0.021917963,0.012040098,0.022714095,0.00999657,0.002366819,0.002048975,0.000308789,0.000566574,3.00654053439171e-05,0.068630478,0.29833548,0.266366559,0.022630613,0.005506216,0.020433811,0.005183315,0.547169717,0.099986197,0.003780836,0.026646305,0.002296432,107340.1344,257229,10578820,26673.1,0.024315472
187,DE,2017,0.000903901,0.044847572,0.000714596,0.000157519,0.002249682,0.010207152,0.003825471,0.010338107,0.010357117,0.00616382,0.022062718,0.009186896,0.003504201,0.013181375,0.186521267,0.002977929,0.03506413,0.044877584,0.021472581,0.000673175,0.001213505,0.001988124,0.008033469,0.020806208,0.01617805,0.034926658,0.029946893,0.060237467,0.000307219,0.000205992,0.002599297,1.62592849747738e-07,0.131287968,0.262982194,0.104921705,0.035718524,0.145294923,0.054166764,0.048547039,0.372732509,0.166279997,0.003588089,0.019034162,0.049716287,727437.6667,2454935.472,82521653,36443.6,0.029748986
188,DK,2017,0.014414322,0.132919768,0.004176895,0.000517842,0.012017006,0.002685373,0.001205332,0.004220958,0.002812393,0.000952295,0.00079944,0.004847162,0.000580132,0.008593049,0.079220642,0.028800656,0.033823207,0.012188233,0.015507847,0.006861837,0.001469994,0.001371248,0.0070256,0.023075832,0.001250543,0.062997031,0.012313962,0.003069018,0.000701268,0.000124437,0.003619297,0,0.107566895,0.408270488,0,0.000309434,0.255914145,0.008332803,0.031787117,0.199905818,0.133542438,0.00576425,0.350051089,0.014392906,57753.74389,74246.457,5748769,38012.6,0.012915192
189,EE,2017,0.003357712,0.164205408,0.000627959,0.000419544,0.042096309,0.015927067,0.002796283,0.002551888,0.011690213,0.001102492,0.010925122,0.010270009,0.00083841,0.016768871,0.121104365,0.00216493,0.012081245,0.025114271,0.014221735,0.000563466,0.000809897,0.00203798,0.010282907,0.018382555,0.006890573,0.028535797,0.010949562,0.002066493,0.001185314,0.000393747,0.000928021,0,0.09651079,0.362199064,0,0.001353875,0.037648142,0.000754629,0.023472647,0.083779158,0.071393767,0.557515921,0.221954014,0.002127846,19204.13517,10965,1315635,21834.4,0.008334378
190,ES,2017,0.001018673,0.064640129,0.005736909,0.000439054,0.002772968,0.062120658,0.020307151,0.003363925,0.011492329,0.00246316,0.005540569,0.00648107,0.002827848,0.005439658,0.327225989,0.005806005,0.012035758,0.053395783,0.027108245,0.001171292,0.001348098,0.016682898,0.00347266,0.0235823,0.001111094,0.016499602,0.033163193,0.002828531,0.004717748,0.001395804,0.005735104,1.62654609102181e-08,0.037114854,0.230960924,0.242241987,0.085950641,0.204548585,0.059952168,0.000601024,0.191442917,0.15255164,0.049638759,0.011598933,0.001473344,239591,630967,46528024,27193.9,0.01356101
191,FI,2017,0.021160364,0.070611616,0.002023788,0.000278875,0.053440687,0.032125956,0.005307753,0.002879793,0.002215226,0.006554184,0.001343783,0.006807368,0.0004142,0.008542028,0.020132977,0.006481282,0.084450467,0.041591258,0.006458859,0.000492172,0.004711693,0.005488937,0.017876173,0.037672472,0.007099089,0.029143514,0.013343975,0.006786523,0.002037196,0.000206086,0.000897921,0,0.089916644,0.41150714,0.210891577,0.129188331,0.044989327,1.87651000414396e-05,0.069575257,0.235513473,0.079682349,0.022087565,0.203974552,0.004078803,106580.8333,29451,5503297,32666,0.005351519
192,FR,2017,0.000340525,0.042373963,0.001039041,0.000612095,0.000680882,0.006236364,0.038593096,0.007844112,0.006590593,0.003285151,0.004953391,0.008658158,0.001373086,0.001110705,0.423626105,0.004933198,0.011849221,0.026006398,0.01815855,0.004596727,0.001591371,0.002406674,0.004766711,0.009798812,0.002092097,0.022659985,0.019788961,0.002698003,0.006362278,0.000693373,0.001904974,8.85284992051247e-09,0.111829997,0.200545398,0.684737741,0.093864789,0.040993724,0.012895864,0.010243638,0.027848922,0.087847756,0.015909473,0.023655254,0.00200284,581768.91,1361297.146,66809816,30520.3,0.020375706
193,UK,2017,0.003269711,0.066250388,0.000499207,6.55176901804556e-05,0.000331659,0.000151331,0.002162435,0.000326885,0.005458825,0.003390097,0.002259982,0.008475744,0.001629883,0.011569833,0.515311308,0.005421624,0.023520462,0.012226177,0.002558677,0.000234292,0.000749918,0.002574475,0.008131191,0.017243425,0.002235878,0.033873424,0.010234529,0.000470732,0.000269105,0.000118927,0.000422202,2.80629740921426e-06,0.067805863,0.190753487,0.248767426,0.024936679,0.144848544,0.010531892,0.009081958,0.079511156,0.422663133,0.001379325,0.058279886,0,282739.694,1767592.54,65844142,31421.8,0.026845099
194,EL,2017,0.000541069,0.060660956,0.000567651,0.000420695,0.002162672,0.044337462,0.00071027,0.001838691,0.00509632,0.003358302,0.002310099,0.003033755,0.000416924,0.000979485,0.244381276,0.000182493,0.000323793,0.032818828,0.003396384,0.001148404,0.001281597,0.002195098,0.000963743,0.016571782,0.035821665,0.003183538,0.003451245,0.012265479,0.000698488,5.53322783437946e-05,0.001871494,3.77051300468788e-07,0.108145288,0.404809346,0,0.074912876,0.102676123,0.074016678,0,0.358903065,0.290921452,0.094705878,0.000181543,0.003682386,53926.72444,39384.586,10768193,19642.6,0.003657493
195,HR,2017,0.002016375,0.020309223,0.001931518,0.000945244,0.012525648,0.127535195,0.001420197,0.00424132,0.007084512,0.003444032,0.007206358,0.002669747,0.002109314,0.008041567,0.150578507,0.003829777,0.008480464,0.043983527,0.017530063,0.004048914,0.002779471,0.000999951,0.003679644,0.050141134,0.011659977,0.014426704,0.004033994,0.001216601,0.001184586,0.000571001,0.00257401,0,0.099080275,0.377721151,0,0.366402809,0.080178292,0.00524089,0,0.089814338,0.367082061,0.023596954,0.042093234,0.025591422,15016.53333,50307.289,4154213,18622.4,0.012109945
196,HU,2017,0.007971186,0.03961489,0.003640694,0.000765312,0.021232046,0.013567677,0.02354356,0.007579767,0.01043546,0.00517175,0.015178359,0.01466642,0.003406146,0.019797276,0.102884773,0.006504825,0.017078547,0.029693966,0.077565439,0.000867007,0.0020761,0.002256339,0.02601519,0.016729537,0.014759893,0.047107243,0.039599961,0.005758987,0.001029287,0.000813996,0.002266509,9.30404448977702e-06,0.15467433,0.265738224,0.362166205,0.004895658,0.016867768,0.000823361,0.029753486,0.130175057,0.385453961,0.002881762,0.064062655,0.002920087,44937.77778,265599,9797561,20258.1,0.027108686
197,IE,2017,0.000391961,0.073752712,0.003153067,0.000156844,0.000482414,0.006046807,0.026674598,0.016595151,0.003224954,0.001439666,0.000312797,0.001856877,0.00110266,0.004013183,0.127706114,0.000343096,0.009393849,0.106476642,0.003973824,0.006869643,0.01979337,0.007315222,0.002233391,0.040824114,0.005971949,0.019715097,0.023442367,0.000831302,0.000544349,0.00017333,0.005885953,0,0.070516619,0.408786079,0,0.031256038,0.258677871,0,0.010826969,0.202024113,0.474166805,0.004760944,0.01276582,0.005521441,28636.547,84551.195,4784383,53597.3,0.01767233
198,IT,2017,0.010595678,0.014062287,0.00391772,0.000722606,0.004939011,0.014186105,0.003828551,0.007051477,0.010546472,0.005450518,0.008868015,0.005741167,0.002725095,0.002966527,0.363749071,0.007754975,0.00675603,0.020737159,0.068717877,0.015669849,0.000864441,0.004893324,0.011731813,0.039444465,0.009390982,0.040841175,0.018012452,0.003434775,0.001897801,0.000490453,0.005902708,2.34593334917151e-08,0.061906014,0.222203382,0,0.116584939,0.055105515,0.075719862,0.045759955,0.103333717,0.469786424,0.054884746,0.046271128,0.032553714,321962.4952,1578026.216,60589445,28807.6,0.026044573
199,LT,2017,0.000652217,0.149031596,0.003961615,0.010636774,0.026928397,0.028878722,0.00603042,0.001219887,0.004119205,0.004759919,0.003128226,0.006116116,0.000991554,0.018147048,0.119551845,0.026811067,0.053584749,0.033923914,0.058464874,0.000854094,0.001183078,0.004063416,0.013428539,0.01001619,0.006762582,0.032051234,0.022074154,0.002546752,0.002289086,0.000525109,0.002745753,0,0.092847756,0.25167411,0,0.092838919,0.107172607,0.005343699,0.04496586,0.006788768,0.229983305,0.006291071,0.502820015,0.003795755,12725.26667,26508,2847904,23184,0.009307898
200,LU,2017,0.006351795,0.049899385,0.001278874,0.000382377,0.002163322,0.000875611,0.00197374,0.00364463,0.023974069,0.001744796,0.003192365,0.015470199,0.00076636,0.001082866,0.278081207,0.024777382,0.059911877,0.078306134,0.00548502,0.001151951,0.001894212,0.004559604,0.012627275,0.015464576,0.007522222,0.027270865,0.021638839,0.00144757,0.000945499,0.000900514,0.001151147,2.57060115918046e-05,0.119008391,0.225029622,0,0.550770663,0.091231381,6.15142835195054e-06,0.048234839,0,0.187028632,0.001630733,0.121097601,0,2573.927944,29007.299,590667,78875,0.049109395
201,LV,2017,0.010727454,0.1019529,0.001152076,0.000456096,0.012054182,0.005642014,0.00149349,0.001612906,0.002100565,0.00059182,0.002588751,0.001463504,0.000602867,0.011348733,0.346020368,0.003764499,0.0197168,0.009252903,0.010039891,0.000838017,0.000147297,0.017151196,0.010957869,0.019707331,0.03373898,0.015046422,0.014012185,0.002154223,0.00108737,0.000576564,0.000600763,1.57818568617146e-06,0.104800473,0.236597916,0,0.288681376,0.009733427,0,0.000110584,0.001345044,0.426123335,0.000562643,0.242113111,0.03133048,15161.87522,15258.994,1950116,19700.9,0.00782466
202,NL,2017,0.003099586,0.049302342,0.008098278,0.000239391,0.001879381,0.044687273,0.005075261,0.002471313,0.004256731,0.00254035,0.002160613,0.004720628,0.001074957,0.012629068,0.108531656,0.004491399,0.063214675,0.072140988,0.015078264,0.003097673,0.005097557,0.003204009,0.00894562,0.030151508,0.007642928,0.033473509,0.0400679,0.01471072,0.002883806,0.001115841,0.002027678,0,0.121136336,0.320752761,0.030313175,0.000541293,0.085418528,0.000841683,0.0158812,0.31138022,0.518025433,0.017814901,0.019364547,0.00041902,112244.1962,806507.668,17081507,37829.3,0.047215253
203,PL,2017,0.01199502,0.139465135,0.002498508,0.000635747,0.002216131,0.007059653,0.003980361,0.007193206,0.010714714,0.008257191,0.020381359,0.014804014,0.003698326,0.01654663,0.059355232,0.007603439,0.10988814,0.028431572,0.044760931,0.001193132,0.001800884,0.002058761,0.010138944,0.010040792,0.005958709,0.035839352,0.021845586,0.002204584,0.000829316,0.001252996,0.001723206,0.000117448,0.106068492,0.299442486,0,0.012857538,0.063257137,0,0.000101738,0.837821148,0.051229865,0.003883019,0.027472045,0.003377509,235689.4511,427307.117,37972964,20404.7,0.01125293
204,PT,2017,0.000199027,0.052145481,0.000766107,0.000223602,0.00857074,0.013341964,0.001874353,0.001451787,0.002706398,0.002203469,0.010846657,0.001860693,0.000734766,0.003841836,0.531975285,0.003321799,0.005421095,0.014871562,0.012855631,0.000737064,0.000270838,0.002509095,0.005801148,0.017037498,0.001214844,0.023356001,0.01171247,0.002508712,0.000170048,0.000225453,0.000586613,0,0.028086565,0.2365714,0,0.149415594,0.240120493,0.010174225,0.004247879,0.287537848,0.274444054,0.020157709,0.013902198,0,51005.45922,80983.753,10309573,22691.5,0.0078552
205,RO,2017,7.86319679168438e-05,0.079930955,0.000857975,0.003870449,0.003249848,0.027641517,0.007200817,0.009592443,0.048665965,0.010938954,0.024315253,0.002305033,0.013303084,0.008758682,0.181151967,0.001631244,0.047969933,0.039486381,0.074437223,0.002805224,0.001805745,0.014039418,0.016748691,0.015022892,0.002183473,0.012569378,0.005865387,0.003456359,0.001199261,4.56360899392121e-05,0.001186867,0,0.074696758,0.262988557,0.149901751,0.190278768,0.092665182,0.02183238,0.000946866,0.278175737,0.236087121,0.019311932,0.010469456,0.000330806,76776.05422,256802.652,19643949,18634.1,0.013072863
206,SE,2017,0.021442793,0.001970616,0.001211142,0.000581206,0.037719821,0.008915687,0.019418149,0.006230659,0.004094641,0.001560925,0.005647706,0.004614134,0.002511942,0.00402402,0.061389571,0.008813512,0.078386309,0.017954684,0.020093962,0.004482907,0.00344951,0.003533055,0.020496725,0.011588897,0.026202883,0.052043117,0.023993043,0.01112151,0.000743639,0.001954431,0.003836088,2.91097866287572e-07,0.103018545,0.426953881,0.310538631,0.307986103,0.083236038,0.001087188,0.129231432,0.02111849,0.00532223,0.003769968,0.137086757,0.000623163,211555,22920.374,9995153,35672.1,0.002293149
207,SI,2017,0.006018863,0.065404729,0.002601882,0.000758793,0.008562294,0.00310113,0.017347668,0.007617423,0.019039534,0.003211598,0.012091887,0.009126965,0.001633416,0.012296735,0.075901274,0.011252657,0.04811873,0.054907647,0.015065926,0.003146175,0.001755144,0.004928668,0.028600325,0.03142475,0.009754913,0.042870457,0.033236201,0.002700552,0.008629861,0.00254933,0.011200641,3.70012076336173e-05,0.162757051,0.28234978,0.345635058,0.217308267,0.00031433,0.00043828,0.002725312,0.340555019,0.056566022,0.003818208,0.022903272,0.009736231,18184.70628,28392.323,2065895,25076.2,0.013743352
208,SK,2017,0.003927885,0.112446512,0.000828583,0.00019133,0.003796817,0.007325791,0.001497756,0.001720717,0.010070097,0.005683328,0.071115162,0.003532166,0.002618171,0.006570045,0.442873292,0.003706375,0.005293412,0.031533257,0.019197373,0.000464978,0.000229345,0.000794341,0.003943459,0.008296372,0.005590951,0.051968958,0.009098742,0.000630481,0.000194136,0.000173532,0.000586856,9.86638496525436e-06,0.044770173,0.13931974,0.460169451,0.132881115,2.93789773830839e-05,0.005266998,0.001550557,0.146390548,0.153647155,0.05258837,0.04180302,0.005673407,34037.94444,127909,5435343,20646.1,0.023532829
209,AT,2018,0.003217378,0.025043754,0.00050071,0.000104967,0.00292622,0.004980399,0.001451493,0.002203163,0.004484304,0.000849762,0.004886062,0.00345758,0.000526331,0.008801959,0.625118752,0.015519248,0.008338741,0.016672804,0.020927695,0.003365535,0.0007285,0.001187579,0.003695268,0.021697825,0.003424671,0.010002237,0.015605723,0.001814836,0.001178381,0.000158596,0.000510195,3.18274990291817e-08,0.07736568,0.109253619,0,0.50172012,0.074256772,0.018237481,0.027652927,0.028186087,0.201922502,0.003378104,0.137313391,0.007332617,81210.49239,216577.05,8822267,38628,0.024548911
210,BE,2018,0.001754289,0.003935975,0.003336597,0.000130613,0.013576005,0.004384367,0.021396206,0.000818384,0.003120458,0.001058461,0.000304919,0.001020424,0.00040253,0.00905506,0.130938447,0.00322233,0.085579326,0.040413645,0.0694119,0.001808208,0.000575054,0.002856443,0.013683222,0.077620454,0.002928024,0.066034245,0.008401608,0.002163326,0.000499831,0.000209554,0.004909995,2.32407471032539e-07,0.159358472,0.265091398,0.411803817,0.018829761,0.108380567,6.7681153286852e-05,0.04105182,0.032450953,0.345556448,0.000243124,0.035917172,0.005698657,69443.26111,441745.4,11398589,35629.9,0.038754393
211,BG,2018,0.000372528,0.353013126,0.001516966,0.000929857,0.001292812,0.025518541,0.002826796,0.010698802,0.023828472,0.007895405,0.046283033,0.012901527,0.005312972,0.01025129,0.009761766,0.004563929,0.013028096,0.057393982,0.067547952,0.002769095,0.001169699,0.003079136,0.009338451,0.030594861,0.002793824,0.005808612,0.002816426,0.002612745,0.000270953,6.86025162232985e-05,0.000578069,0,0.101181,0.181980672,0.291209709,0.096734203,0.023513531,0.023953289,0.002012163,0.373426477,0.142114982,0.001129428,0.042264484,0.003641734,56058.06272,60558.354,7050034,15609.6,0.008589796
212,CZ,2018,0.014351536,0.093703156,0.002019919,0.006195015,0.005450014,0.009454276,0.014313452,0.004144941,0.010256944,0.016725862,0.027039932,0.023801203,0.004195561,0.01769103,0.206374563,0.013051613,0.020480209,0.036447246,0.037073253,0.002439245,0.000921392,0.004950116,0.004603773,0.022515443,0.012743149,0.021673539,0.010619551,0.00245151,0.001652027,0.000306837,0.000564816,2.64958517728537e-05,0.077038146,0.274724238,0.281721551,0.020409758,0.005691426,0.022033047,0.005008362,0.536224572,0.098267306,0.003244325,0.025226588,0.002173063,107061.0414,240332.61,10610055,27913.1,0.022651401
213,DE,2018,0.000873225,0.048458306,0.000723221,0.000140413,0.001928831,0.009331341,0.003877816,0.010008743,0.009982769,0.007600926,0.022380805,0.009001366,0.00347693,0.013225468,0.188467434,0.002899448,0.033238875,0.04770444,0.021050377,0.00057132,0.001105551,0.001874144,0.007713834,0.018945621,0.015517605,0.03264076,0.029034099,0.061985632,0.000374762,0.00018363,0.002493707,1.6422518233807e-07,0.134861792,0.258326645,0.106221854,0.033228482,0.153663563,0.060739841,0.051266997,0.362112489,0.157883274,0.003222783,0.019595168,0.052065549,715530.7222,2474705.34,82792351,37433.8,0.029890507
214,DK,2018,0.01411994,0.150756949,0.005660485,0.0005297,0.015086521,0.004446333,0.001472885,0.004527531,0.003643219,0.001117815,0.003396107,0.006393563,0.000737207,0.010031124,0.070839015,0.029467489,0.039328265,0.013412858,0.011872843,0.006741141,0.001382971,0.001328533,0.007325585,0.026877248,0.001287704,0.065872921,0.01289799,0.002712727,0.000665948,0.000124321,0.003862501,0,0.123991482,0.358089078,0,0.000263585,0.246558172,0.01062868,0.032873832,0.197860257,0.138395628,0.005893925,0.353033395,0.014492527,56384.07728,73024.68,5781190,38982.7,0.012631427
215,EE,2018,0.004152524,0.142523244,0.000734209,0.000404614,0.046413199,0.020524031,0.007529639,0.002575881,0.009823273,0.001331292,0.011652647,0.009031262,0.00076557,0.015995179,0.116214704,0.002028606,0.012803153,0.031145464,0.013247737,0.00040154,0.000775408,0.002043364,0.01053842,0.01885884,0.006523637,0.025959883,0.010417282,0.001938213,0.001092705,0.000380018,0.000913764,0,0.095221493,0.376039207,0,0.000802038,0.033952942,0.001646958,0.02344319,0.073532031,0.062460936,0.54647304,0.255015405,0.00267346,18702.356,11707.028,1319133,23295.7,0.00887479
216,ES,2018,0.0009793,0.06284341,0.005108987,0.000375058,0.002599946,0.064365078,0.018924912,0.003390313,0.011225355,0.001819708,0.004762563,0.005414238,0.002447628,0.005492484,0.328411408,0.005479241,0.012664388,0.049922108,0.026080396,0.00115456,0.001148268,0.015417835,0.003060969,0.020783934,0.001097659,0.01596048,0.03365033,0.002735032,0.004075026,0.001366726,0.005843174,1.53454354189038e-08,0.034655088,0.246744381,0.235433686,0.151537796,0.214202183,0.053650814,0.000599498,0.161340848,0.124556182,0.045342284,0.01189285,0.00144386,236865,666308,46658447,27655,0.014280544
217,FI,2018,0.003903676,0.081925982,0.001499743,0.000242948,0.032252408,0.027798852,0.008706218,0.002488571,0.00386141,0.006230849,0.025677791,0.008349993,0.000642291,0.007137913,0.025546416,0.032545288,0.077869,0.044529925,0.005980022,0.000627705,0.005286523,0.006575363,0.015579038,0.038201024,0.004969476,0.031562316,0.012189472,0.007272375,0.002018218,0.000204728,0.000729377,0,0.087512517,0.390082575,0.210926294,0.114351609,0.054034073,2.77619831515609e-05,0.068797279,0.236117723,0.097339168,0.018223685,0.196195991,0.003986415,108061.4444,27911,5513130,33620.9,0.005062641
218,FR,2018,0.000325867,0.05400804,0.000914104,0.000607663,0.000665486,0.007564131,0.037338793,0.007486537,0.006310921,0.002823335,0.004444959,0.007699396,0.001194546,0.001054401,0.424540943,0.004741566,0.010681124,0.026111194,0.017349464,0.003861282,0.00158181,0.002121055,0.004656278,0.009870051,0.001932352,0.021874742,0.02006871,0.00251348,0.005957502,0.000665999,0.001882864,4.80854085332703e-08,0.101204237,0.20594712,0.692852336,0.117219561,0.046316675,0.014263481,0.010194863,0.015772971,0.067893621,0.009312662,0.023916232,0.002257598,596002.6266,1347526.066,67026224,31426,0.02010446
219,UK,2018,0.004626381,0.091272863,0.000590074,5.49719941070611e-05,0.000315075,0.000253261,0.002053309,0.000378427,0.00573912,0.003457779,0.002057735,0.008220946,0.00147389,0.010776477,0.493858071,0.005930878,0.025114565,0.015217264,0.00266007,0.000213732,0.000627042,0.002304207,0.007991485,0.017248849,0.002141993,0.032413299,0.009848706,0.000501074,0.000273682,0.000143097,0.00042697,3.93972094404256e-06,0.065505048,0.186305721,0.23622887,0.022868383,0.174937044,0.01326481,0.008211826,0.060916648,0.412958304,0.00226942,0.068344695,0,275427.17,1845413.596,66273576,31976.5,0.02784539
220,EL,2018,0.000632295,0.066113957,0.000599419,0.000444176,0.002549442,0.054402297,0.000778897,0.002089176,0.00603203,0.004487546,0.002930646,0.00386717,0.000454803,0.001067134,0.241472808,0.000196363,0.000392825,0.0369679,0.003982187,0.001313854,0.001390234,0.002266469,0.001063261,0.016370838,0.036995512,0.003391111,0.00441206,0.006131652,0.000737777,6.08854552891185e-05,0.002119072,3.9729497741676e-07,0.112919675,0.381366131,0,0.111518458,0.121980425,0.073391481,0,0.344312979,0.25125192,0.093824099,0.000231153,0.003489484,51649.7545,37753.346,10741165,20086.7,0.003514828
221,HR,2018,0.001617132,0.025725283,0.001199529,0.000642626,0.010519542,0.15459369,0.001581414,0.004051312,0.005433598,0.001584688,0.004651375,0.002061821,0.001034929,0.007218605,0.161257773,0.005964606,0.010798142,0.041929343,0.016608268,0.004725489,0.001398061,0.000905749,0.003708122,0.052770346,0.005006173,0.015181334,0.006230407,0.001940975,0.001317398,0.000125013,0.003753365,0,0.097513373,0.346950517,0,0.46341147,0.0795526,0.004461951,0.000119144,0.085718314,0.278160731,0.003244363,0.057201143,0.028130283,16786.37778,50054.8,4105493,19570.2,0.012192153
222,HU,2018,0.008872414,0.048634363,0.003727149,0.000955258,0.022237498,0.014336099,0.023702665,0.007907527,0.010844864,0.004669277,0.014532403,0.013191102,0.003290335,0.017196841,0.102937907,0.00668856,0.018348403,0.02826996,0.073085916,0.000794189,0.001877471,0.00217335,0.023046349,0.014507454,0.015679807,0.053668893,0.04371232,0.005549909,0.000775149,0.000897702,0.002318006,8.09726522526592e-06,0.157596198,0.253966566,0.368731244,0.005146633,0.014072099,0.004010664,0.030942905,0.132448514,0.373245495,0.002028515,0.066311194,0.003062736,43135,259120,9778371,21643.6,0.026499301
223,IE,2018,0.000331131,0.057972813,0.000859778,0.000138118,0.000478252,0.006630424,0.038615897,0.003456349,0.002591521,0.000528866,0.000259547,0.002016762,0.000774031,0.003077568,0.16130558,0.000328057,0.012309613,0.09537156,0.003909569,0.006254388,0.024196748,0.009042545,0.001427071,0.035006938,0.005124852,0.021901665,0.020133032,0.000963421,0.000178631,0.000149536,0.006071365,1.0979158702202e-07,0.0697798,0.408814464,0,0.032210001,0.297325529,0,0.021841119,0.145990223,0.482013638,0.004698297,0.011110294,0.0048109,28924.526,91072.039,4830392,57528,0.018853964
224,IT,2018,0.010245058,0.021180273,0.003129047,0.000854176,0.00603881,0.014457147,0.004941125,0.008694781,0.010844261,0.004633101,0.007702269,0.005300376,0.002171788,0.002657234,0.369735574,0.009972528,0.006023479,0.020300725,0.063429473,0.014142536,0.000758092,0.005201113,0.010432992,0.035153535,0.010256855,0.035179516,0.015357695,0.003479209,0.001376653,0.000374524,0.003781071,2.29509132065086e-08,0.059999735,0.232195227,0,0.161360315,0.057132416,0.073059947,0.046476954,0.093929335,0.431156716,0.055643965,0.047822409,0.033417945,310094.2568,1564401.107,60483973,29452.7,0.025864721
225,LT,2018,0.001116187,0.147079697,0.004058267,0.009403027,0.025362538,0.028584704,0.005955963,0.001139923,0.003858885,0.00361025,0.002637666,0.005121048,0.000706147,0.019018492,0.13632787,0.031246106,0.061081698,0.032364666,0.063351456,0.000863398,0.000839662,0.003454185,0.013915839,0.00839662,0.007101819,0.030534025,0.02352715,0.002959883,0.002370636,0.00052516,0.002915378,0,0.09240732,0.228164339,0,0.079057071,0.094248947,0.007134579,0.036730177,0.007391805,0.241067129,0.00869441,0.517915172,0.007760709,12138.06667,27770,2808901,24670.5,0.009886429
226,LU,2018,0.006110509,0.077953916,0.000890845,0.000373926,0.010395742,0.000709617,0.002477543,0.002102089,0.043670526,0.001303004,0.00284994,0.021639507,0.00123036,0.001408529,0.262458258,0.03203219,0.061211381,0.065999004,0.005153902,0.000874787,0.001018546,0.003720903,0.009657067,0.01245042,0.007588624,0.026327722,0.017792432,0.001159246,0.000682854,0.000789143,0.001062132,9.94076071289018e-06,0.112021668,0.204873726,0,0.504204647,0.096335569,6.41206992906758e-06,0.04682043,0,0.157112805,0.001166723,0.194353413,0,2642.585722,29002.492,602005,78898.6,0.048176497
227,LV,2018,0.014068697,0.091638566,0.001190974,0.000390112,0.013743016,0.006064606,0.001247855,0.001383765,0.001991836,0.000436925,0.002144861,0.001078723,0.000439946,0.010573293,0.407114334,0.004498621,0.02359498,0.010079487,0.008889016,0.000633743,0.000110741,0.019200054,0.011518623,0.017659237,0.03960266,0.01574794,0.014884157,0.00186096,0.000876368,0.000650858,0.000581393,1.51011094785134e-06,0.114224289,0.161877853,0,0.170109465,0.008459251,9.59162303583465e-06,0.000117562,0.002951237,0.513857093,0.001264756,0.274531306,0.028699739,14283.29694,16025.252,1934379,20951,0.008284443
228,NL,2018,0.003004437,0.058077239,0.007208832,0.000233272,0.001740483,0.044448516,0.004129124,0.002290038,0.004037251,0.001955526,0.001952385,0.004184764,0.000959843,0.012604995,0.105088888,0.004229242,0.066972035,0.069963123,0.013709265,0.002857878,0.00476169,0.003098105,0.008349784,0.0218223,0.007855476,0.030344612,0.039979777,0.014186747,0.003027377,0.001050706,0.001955077,1.1217701712786e-07,0.117748793,0.336172309,0.032951152,0.000678266,0.089393551,0.002773844,0.004797666,0.290519438,0.531864104,0.025070835,0.021511052,0.000440092,106666.0724,797650.207,17181084,39217.4,0.04642607
